hotel_id,hotel_name,review_id,guest_type,rating_10,title,stay_date,mentioned_attributes,text
"arlo_chicago","Arlo Chicago","arlo_chicago_002","family with young children","6","Nice hotel, a few issues","Dec 2024","noiseLevel; cleanliness; roomComfort","I chose Arlo Chicago because I wanted to be in Chicago Loop. The location is fun, but the room was not as quiet as I hoped. I noticed clean linens and a tidy bathroom throughout the stay. The bed was acceptable, but the room felt cramped once two bags were open. It worked for this trip, though a few details kept it from being excellent."
"arlo_chicago","Arlo Chicago","arlo_chicago_003","business traveler","8","Strong city stay","Aug 2025","valueForMoney; wifiReliability; noiseLevel","We booked Arlo Chicago for a short Chicago stay. The hotel details, including fitness center, restaurant, room service and free WiFi, gave the stay a polished feel. Compared with similar hotels nearby, the value felt solid. We heard hallway doors and nearby nightlife more than expected. It was an easy hotel to recommend for this kind of trip."
"arlo_chicago","Arlo Chicago","arlo_chicago_004","business traveler","7","Worked well for this trip","Apr 2024","valueForMoney; roomComfort; wifiReliability; breakfastQuality","I stayed at Arlo Chicago during a business trip. The hotel delivered enough comfort and convenience to feel like good value. Room comfort was mixed because the bed was fine but the space felt squeezed. I had no trouble using the Wi-Fi from the room or lobby. Morning food options were not the highlight, especially if you want variety."
"arlo_chicago","Arlo Chicago","arlo_chicago_005","friends on a weekend trip","7","Nice hotel, a few issues","Feb 2025","wifiReliability; locationConvenience; breakfastQuality","Our trip brought us to Arlo Chicago for two nights. Parking was useful, though it added to the planning. Wi-Fi connected quickly and did not drop during my stay. The neighborhood was convenient for food, shopping and quick rides. Morning food options were not the highlight, especially if you want variety."
"arlo_chicago","Arlo Chicago","arlo_chicago_006","business traveler","6","Worked well for this trip","Feb 2024","serviceQuality; noiseLevel","Our trip brought us to Arlo Chicago for two nights. The location near Millennium Park, Cloud Gate, the Art Institute and nearby theaters shaped most of our plans. Staff gave helpful directions and followed up when we asked for extra towels. Street noise carried into the room late at night. It worked for this trip, though a few details kept it from being excellent."
"arlo_chicago","Arlo Chicago","arlo_chicago_007","conference attendee","7","Good stay with trade-offs","Nov 2025","breakfastQuality; serviceQuality","This was my first time staying at Arlo Chicago. The location near Millennium Park, Cloud Gate, the Art Institute and nearby theaters shaped most of our plans. Breakfast was available, but it did not feel worth planning around. Staff gave helpful directions and followed up when we asked for extra towels. It worked for this trip, though a few details kept it from being excellent."
"arlo_chicago","Arlo Chicago","arlo_chicago_008","wedding guest","7","Stylish with caveats","Apr 2024","breakfastQuality; valueForMoney; locationConvenience; wifiReliability","We booked Arlo Chicago for a short Chicago stay. The breakfast setup felt underwhelming compared with the rest of the hotel. The neighborhood was convenient for food, shopping and quick rides. Wi-Fi connected quickly and did not drop during my stay. It worked for this trip, though a few details kept it from being excellent."
"arlo_chicago","Arlo Chicago","arlo_chicago_009","traveler with elderly parents","9","Strong city stay","Jul 2024","cleanliness; locationConvenience; valueForMoney; wifiReliability","I stayed at Arlo Chicago during a trip with elderly parents. Housekeeping did a strong job; towels, counters and floors were consistently clean. The hotel delivered enough comfort and convenience to feel like good value. Wi-Fi stayed reliable during video calls and evening browsing. Overall, I would stay again for the convenience and comfort."
"arlo_chicago","Arlo Chicago","arlo_chicago_010","business traveler","5","Not my best Chicago stay","Apr 2024","roomComfort; breakfastQuality","Our trip brought us to Arlo Chicago for two nights. Parking was useful, though it added to the planning. The layout looked efficient online, but in person it felt small for a longer stay. The breakfast setup felt underwhelming compared with the rest of the hotel. The location helped, but the stay did not fully meet expectations."
"arlo_chicago","Arlo Chicago","arlo_chicago_011","remote worker","9","Easy choice for the neighborhood","Jan 2025","valueForMoney; locationConvenience; serviceQuality","Our trip brought us to Arlo Chicago for two nights. We used Millennium Station more than expected, and it helped with timing. For the location and room quality, the stay felt fairly priced. The location made it easy to walk to restaurants, transit and major sights. Staff gave helpful directions and followed up when we asked for extra towels."
"arlo_chicago","Arlo Chicago","arlo_chicago_012","parents visiting a student","6","Convenient but not perfect","May 2024","breakfastQuality; roomComfort; valueForMoney; locationConvenience","Our trip brought us to Arlo Chicago for two nights. Parking was useful, though it added to the planning. The breakfast setup felt underwhelming compared with the rest of the hotel. The room was tighter than expected, and it was hard to keep luggage out of the walkway. The hotel delivered enough comfort and convenience to feel like good value."
"arlo_chicago","Arlo Chicago","arlo_chicago_013","business traveler","8","Easy choice for the neighborhood","May 2025","serviceQuality; wifiReliability; noiseLevel; valueForMoney","This was my first time staying at Arlo Chicago. The Standard King Room, 220 sq ft matched the listing and made a clear first impression. The front desk was warm and handled check-in quickly. I had no trouble using the Wi-Fi from the room or lobby. We heard hallway doors and nearby nightlife more than expected."
"arlo_chicago","Arlo Chicago","arlo_chicago_014","traveler with elderly parents","7","Nice hotel, a few issues","Nov 2024","noiseLevel; roomComfort; serviceQuality","This was my first time staying at Arlo Chicago. We tried About Last Knife, which made it convenient to stay close in the evening. Street noise carried into the room late at night. The room was tighter than expected, and it was hard to keep luggage out of the walkway. Service was polished without feeling stiff, especially at check-in."
"arlo_chicago","Arlo Chicago","arlo_chicago_015","family with young children","9","Polished stay","Mar 2026","serviceQuality; wifiReliability; valueForMoney","We booked Arlo Chicago for a short Chicago stay. The location near Millennium Park, Cloud Gate, the Art Institute and nearby theaters shaped most of our plans. Wi-Fi stayed reliable during video calls and evening browsing. The hotel delivered enough comfort and convenience to feel like good value. Overall, I would stay again for the convenience and comfort."
"arlo_chicago","Arlo Chicago","arlo_chicago_016","conference attendee","5","Mixed experience","Aug 2025","noiseLevel; roomComfort","I stayed at Arlo Chicago during a conference week. Being near Millennium Station made the first day easier. We heard hallway doors and nearby nightlife more than expected. The room was tighter than expected, and it was hard to keep luggage out of the walkway. I would only return if the rate were much lower."
"arlo_chicago","Arlo Chicago","arlo_chicago_017","business traveler","9","Easy choice for the neighborhood","Jan 2025","valueForMoney; wifiReliability","Our trip brought us to Arlo Chicago for two nights. The hotel details, including fitness center, restaurant, room service and free WiFi, gave the stay a polished feel. The hotel delivered enough comfort and convenience to feel like good value. Wi-Fi connected quickly and did not drop during my stay. Overall, I would stay again for the convenience and comfort."
"arlo_chicago","Arlo Chicago","arlo_chicago_018","remote worker","6","Convenient but not perfect","Dec 2024","serviceQuality; roomComfort","I stayed at Arlo Chicago during a remote-work stay. We tried About Last Knife, which made it convenient to stay close in the evening. The concierge and front desk made the stay feel well managed. The layout looked efficient online, but in person it felt small for a longer stay. I liked the stay overall, with a couple of practical caveats."
"arlo_chicago","Arlo Chicago","arlo_chicago_019","remote worker","7","Good stay with trade-offs","Jul 2024","serviceQuality; roomComfort","This was my first time staying at Arlo Chicago. Being near Millennium Station made the first day easier. The concierge and front desk made the stay feel well managed. The bed was acceptable, but the room felt cramped once two bags were open. I would stay again, but only if the rate made sense."
"arlo_chicago","Arlo Chicago","arlo_chicago_020","parents visiting a student","8","Polished stay","May 2024","valueForMoney; serviceQuality; wifiReliability","I chose Arlo Chicago because I wanted to be in Chicago Loop. Parking was useful, though it added to the planning. I would book again because the price felt reasonable for this part of Chicago. The internet connection was steady enough for work, maps and streaming. It was an easy hotel to recommend for this kind of trip."
